Customer Id,Gender,Age,City,Signup Date,Order Id,Order Date,Restaurant Name,Dish Name,Category,Quantity,Price,Payment Method,Order Frequency,Last Order Date,Loyalty Points,Churned,Rating,Rating Date,Delivery Status
C4474,Male,Adult,Multan,"May 5, 2024",O8474,"June 11, 2025",Pizza Hut,Fries,Continental,1,$890.71,Card,29,"May 30, 2025",481,Active,5,"August 19, 2025",Delivered
C3745,Female,Teenager,Karachi,"November 7, 2024",O7745,"June 13, 2025",Pizza Hut,Fries,Dessert,5,$314.16,Cash,5,"June 27, 2025",29,Active,5,"March 24, 2025",Delivered
C4029,Other,Senior,Karachi,"September 6, 2024",O8029,"June 14, 2025",Pizza Hut,Pasta,Chinese,3,"$1,345.11",Card,18,"September 3, 2024",357,Active,1,"November 7, 2024",Delayed
C3604,Other,Teenager,Multan,"February 11, 2024",O7604,"June 15, 2025",Pizza Hut,Sandwich,Continental,5,$800.94,Wallet,32,"October 5, 2024",69,Active,4,"November 30, 2024",Delayed
C4863,Other,Adult,Islamabad,"May 11, 2025",O8863,"June 17, 2025",Pizza Hut,Sandwich,Italian,1,$322.54,Wallet,45,"August 8, 2025",17,Active,3,"August 18, 2025",Delayed
C2263,Male,Teenager,Multan,"October 5, 2023",O6263,"June 17, 2025",Pizza Hut,Pasta,Italian,2,"$1,197.89",Card,27,"August 15, 2025",338,Inactive,1,"May 20, 2025",Cancelled
C1884,Other,Adult,Multan,"October 30, 2024",O5884,"June 19, 2025",Pizza Hut,Fries,Dessert,3,$145.56,Card,43,"May 18, 2025",8,Inactive,1,"November 11, 2024",Delayed
C4776,Female,Teenager,Peshawar,"January 22, 2025",O8776,"June 20, 2025",Pizza Hut,Pasta,Chinese,5,$912.72,Wallet,16,"January 11, 2025",292,Active,4,"August 11, 2025",Cancelled
C2636,Male,Adult,Islamabad,"November 22, 2024",O6636,"June 20, 2025",Pizza Hut,Pizza,Chinese,3,"$1,272.06",Cash,35,"January 22, 2025",324,Inactive,2,"April 18, 2025",Delayed
C4966,Male,Senior,Multan,"June 14, 2024",O8966,"June 21, 2025",Pizza Hut,Sandwich,Dessert,5,$318.76,Card,26,"August 29, 2024",472,Inactive,4,"June 25, 2025",Delayed
C4481,Other,Teenager,Multan,"April 27, 2024",O8481,"June 21, 2025",Pizza Hut,Pizza,Continental,5,$798.52,Card,10,"June 24, 2025",361,Active,1,"January 4, 2025",Cancelled
C5282,Female,Senior,Karachi,"January 24, 2025",O9282,"June 22, 2025",Pizza Hut,Sandwich,Dessert,1,$393.43,Wallet,11,"February 12, 2025",158,Inactive,5,"July 6, 2025",Cancelled
C2303,Male,Senior,Karachi,"June 15, 2025",O6303,"June 22, 2025",Pizza Hut,Burger,Italian,4,$436.18,Card,33,"January 20, 2025",446,Active,3,"May 2, 2025",Delivered
C5337,Male,Adult,Lahore,"May 31, 2024",O9337,"June 25, 2025",Pizza Hut,Pasta,Italian,1,$661.75,Wallet,25,"March 15, 2025",288,Active,3,"January 15, 2025",Cancelled
C1324,Male,Senior,Lahore,"June 26, 2024",O5324,"June 26, 2025",Pizza Hut,Pasta,Dessert,3,$467.52,Card,6,"February 8, 2025",438,Active,5,"May 23, 2025",Delivered
C4933,Male,Teenager,Multan,"July 11, 2024",O8933,"June 27, 2025",Pizza Hut,Sandwich,Continental,1,$906.37,Card,25,"November 2, 2024",251,Inactive,4,"February 20, 2025",Cancelled
C4018,Female,Senior,Islamabad,"March 6, 2024",O8018,"June 27, 2025",Pizza Hut,Pizza,Continental,5,$898.63,Cash,11,"March 18, 2025",405,Active,3,"February 24, 2025",Cancelled
C5381,Female,Senior,Lahore,"February 18, 2024",O9381,"June 27, 2025",Pizza Hut,Pasta,Italian,3,"$1,179.88",Wallet,26,"March 8, 2025",85,Inactive,2,"October 10, 2024",Delayed
C5958,Other,Adult,Karachi,"November 18, 2023",O9958,"June 28, 2025",Pizza Hut,Pizza,Dessert,4,$580.47,Card,13,"December 12, 2024",453,Active,3,"June 23, 2025",Delayed
C4475,Female,Adult,Peshawar,"August 31, 2023",O8475,"June 30, 2025",Pizza Hut,Pasta,Chinese,1,$707.94,Wallet,4,"February 25, 2025",497,Active,1,"April 25, 2025",Delayed
C6267,Other,Teenager,Islamabad,"May 20, 2025",O10267,"July 1, 2025",Pizza Hut,Sandwich,Italian,2,$481.77,Card,41,"October 4, 2024",257,Inactive,3,"June 6, 2025",Cancelled
C5735,Other,Senior,Lahore,"June 5, 2024",O9735,"July 2, 2025",Pizza Hut,Pasta,Dessert,2,$120.35,Cash,21,"March 9, 2025",137,Inactive,1,"November 11, 2024",Cancelled
C5143,Female,Teenager,Multan,"December 19, 2023",O9143,"July 2, 2025",Pizza Hut,Sandwich,Italian,2,$290.15,Wallet,7,"February 13, 2025",343,Active,1,"June 23, 2025",Delayed
C5421,Male,Teenager,Peshawar,"September 3, 2023",O9421,"July 3, 2025",Pizza Hut,Pasta,Continental,3,"$1,079.09",Card,7,"March 11, 2025",349,Inactive,5,"March 5, 2025",Delayed
C1999,Female,Senior,Peshawar,"March 30, 2024",O5999,"July 3, 2025",Pizza Hut,Fries,Continental,5,$282.61,Card,9,"August 13, 2025",443,Active,1,"November 19, 2024",Delivered
C2255,Male,Adult,Karachi,"May 9, 2024",O6255,"July 4, 2025",Pizza Hut,Pizza,Italian,4,$150.03,Cash,22,"December 3, 2024",34,Active,1,"May 15, 2025",Cancelled
C1236,Male,Senior,Multan,"June 16, 2024",O5236,"July 4, 2025",Pizza Hut,Pizza,Italian,3,$279.66,Cash,17,"November 25, 2024",264,Active,3,"May 9, 2025",Delayed
C2448,Male,Adult,Lahore,"April 23, 2024",O6448,"July 5, 2025",Pizza Hut,Pasta,Chinese,5,$761.98,Wallet,27,"September 26, 2024",374,Inactive,3,"February 24, 2025",Delayed
C2809,Other,Adult,Lahore,"August 13, 2024",O6809,"July 5, 2025",Pizza Hut,Pizza,Fast Food,5,$629.51,Wallet,37,"April 11, 2025",370,Active,1,"August 1, 2025",Delayed
C4289,Other,Teenager,Karachi,"June 12, 2025",O8289,"July 6, 2025",Pizza Hut,Fries,Italian,2,$944.17,Card,23,"November 18, 2024",267,Inactive,1,"December 17, 2024",Cancelled
C2942,Female,Teenager,Karachi,"September 11, 2023",O6942,"July 6, 2025",Pizza Hut,Pasta,Fast Food,5,"$1,464.32",Card,49,"October 10, 2024",184,Inactive,4,"May 22, 2025",Delayed
C3154,Female,Senior,Lahore,"October 17, 2023",O7154,"July 7, 2025",Pizza Hut,Burger,Continental,2,$269.61,Wallet,27,"September 22, 2024",435,Active,1,"January 8, 2025",Delayed
C2086,Other,Adult,Islamabad,"April 5, 2025",O6086,"July 7, 2025",Pizza Hut,Sandwich,Continental,2,"$1,227.21",Wallet,47,"June 11, 2025",106,Inactive,4,"May 12, 2025",Delivered
C6880,Male,Teenager,Peshawar,"February 26, 2025",O10880,"July 8, 2025",Pizza Hut,Pizza,Fast Food,3,$594.07,Card,1,"August 24, 2024",452,Inactive,2,"July 1, 2025",Delayed
C4590,Male,Teenager,Peshawar,"January 24, 2024",O8590,"July 8, 2025",Pizza Hut,Pizza,Chinese,1,"$1,103.42",Cash,38,"September 17, 2024",298,Inactive,1,"February 16, 2025",Delayed
C5648,Male,Teenager,Peshawar,"April 10, 2025",O9648,"July 9, 2025",Pizza Hut,Burger,Chinese,1,"$1,232.57",Cash,39,"April 16, 2025",158,Inactive,3,"September 19, 2024",Delayed
C1368,Other,Senior,Lahore,"February 17, 2025",O5368,"July 9, 2025",Pizza Hut,Pizza,Chinese,2,"$1,035.71",Cash,38,"July 1, 2025",138,Inactive,3,"November 30, 2024",Cancelled
C4935,Female,Teenager,Lahore,"November 16, 2023",O8935,"July 10, 2025",Pizza Hut,Fries,Chinese,3,"$1,445.65",Cash,3,"January 6, 2025",424,Inactive,3,"August 15, 2025",Delivered
C2421,Other,Senior,Multan,"February 11, 2024",O6421,"July 10, 2025",Pizza Hut,Burger,Dessert,1,"$1,158.58",Card,24,"June 22, 2025",16,Inactive,1,"October 24, 2024",Delayed
C4968,Female,Teenager,Lahore,"May 12, 2025",O8968,"July 11, 2025",Pizza Hut,Burger,Chinese,3,$555.80,Cash,23,"July 8, 2025",179,Active,5,"January 10, 2025",Cancelled
C4076,Other,Adult,Islamabad,"March 6, 2024",O8076,"July 11, 2025",Pizza Hut,Fries,Continental,4,$428.75,Card,4,"April 20, 2025",398,Inactive,5,"July 29, 2025",Delayed
C1431,Other,Senior,Multan,"February 17, 2024",O5431,"July 11, 2025",Pizza Hut,Fries,Italian,4,"$1,195.98",Card,4,"January 29, 2025",394,Active,4,"April 1, 2025",Delivered
C5519,Female,Senior,Islamabad,"May 17, 2025",O9519,"July 11, 2025",Pizza Hut,Fries,Chinese,1,$236.27,Card,9,"April 19, 2025",189,Active,4,"February 2, 2025",Delivered
C3376,Male,Adult,Multan,"February 7, 2024",O7376,"July 12, 2025",Pizza Hut,Sandwich,Italian,1,$845.52,Cash,35,"September 2, 2024",418,Active,3,"August 29, 2024",Delivered
C4848,Male,Adult,Karachi,"August 5, 2025",O8848,"July 12, 2025",Pizza Hut,Sandwich,Chinese,1,"$1,467.60",Cash,3,"March 22, 2025",171,Active,2,"May 23, 2025",Delayed
C1405,Male,Senior,Multan,"September 10, 2024",O5405,"July 13, 2025",Pizza Hut,Sandwich,Italian,2,"$1,385.10",Cash,8,"April 18, 2025",94,Active,4,"May 23, 2025",Delayed
C2268,Other,Adult,Karachi,"February 6, 2025",O6268,"July 13, 2025",Pizza Hut,Sandwich,Dessert,1,$577.03,Card,25,"April 4, 2025",468,Active,4,"August 4, 2025",Cancelled
C1804,Other,Adult,Karachi,"August 11, 2025",O5804,"July 13, 2025",Pizza Hut,Pasta,Italian,3,$401.40,Card,3,"June 10, 2025",195,Active,2,"February 19, 2025",Delivered
C6787,Male,Teenager,Lahore,"July 18, 2025",O10787,"July 13, 2025",Pizza Hut,Fries,Italian,4,$219.43,Card,50,"May 27, 2025",477,Inactive,2,"September 26, 2024",Delivered
C4378,Male,Adult,Peshawar,"July 7, 2024",O8378,"July 14, 2025",Pizza Hut,Burger,Continental,1,"$1,427.96",Card,48,"January 10, 2025",42,Inactive,5,"December 26, 2024",Delivered
C6652,Female,Teenager,Multan,"September 1, 2024",O10652,"July 14, 2025",Pizza Hut,Pasta,Continental,5,"$1,241.34",Cash,1,"August 24, 2024",388,Active,5,"December 27, 2024",Delivered
C3448,Female,Adult,Multan,"April 21, 2024",O7448,"July 16, 2025",Pizza Hut,Pasta,Fast Food,1,$413.33,Card,24,"July 6, 2025",441,Active,4,"May 8, 2025",Cancelled
C4072,Female,Teenager,Multan,"November 27, 2024",O8072,"July 16, 2025",Pizza Hut,Sandwich,Italian,5,$296.69,Card,36,"June 30, 2025",8,Inactive,5,"November 14, 2024",Delivered
C1404,Female,Senior,Multan,"May 19, 2024",O5404,"July 16, 2025",Pizza Hut,Pizza,Italian,2,"$1,388.47",Cash,13,"January 31, 2025",66,Inactive,3,"May 17, 2025",Cancelled
C6333,Other,Teenager,Islamabad,"September 28, 2024",O10333,"July 17, 2025",Pizza Hut,Pizza,Italian,3,$781.45,Cash,20,"May 20, 2025",255,Inactive,4,"May 25, 2025",Cancelled
C3395,Male,Teenager,Karachi,"October 1, 2023",O7395,"July 17, 2025",Pizza Hut,Pizza,Dessert,3,$650.94,Wallet,5,"July 2, 2025",472,Inactive,4,"May 19, 2025",Delivered
C3056,Female,Teenager,Multan,"September 7, 2024",O7056,"July 18, 2025",Pizza Hut,Pizza,Chinese,1,"$1,399.33",Card,8,"December 20, 2024",83,Inactive,3,"April 2, 2025",Delayed
C6924,Other,Adult,Lahore,"February 3, 2025",O10924,"July 19, 2025",Pizza Hut,Burger,Fast Food,5,"$1,474.38",Cash,11,"February 28, 2025",488,Inactive,3,"February 6, 2025",Delivered
C6929,Male,Senior,Peshawar,"July 24, 2025",O10929,"July 19, 2025",Pizza Hut,Sandwich,Continental,4,"$1,443.76",Card,25,"January 27, 2025",62,Active,2,"July 8, 2025",Delayed
C6838,Female,Senior,Multan,"July 5, 2024",O10838,"July 20, 2025",Pizza Hut,Pasta,Italian,3,$672.95,Card,12,"May 4, 2025",5,Inactive,3,"December 20, 2024",Cancelled
C5716,Other,Teenager,Karachi,"October 11, 2023",O9716,"July 21, 2025",Pizza Hut,Pizza,Fast Food,3,$782.02,Card,17,"September 19, 2024",397,Active,4,"April 29, 2025",Delivered
C2466,Female,Adult,Karachi,"March 17, 2025",O6466,"July 21, 2025",Pizza Hut,Burger,Continental,5,$364.18,Wallet,49,"June 1, 2025",111,Inactive,3,"October 4, 2024",Delayed
C5120,Male,Adult,Islamabad,"March 17, 2025",O9120,"July 21, 2025",Pizza Hut,Pasta,Fast Food,1,"$1,258.16",Wallet,18,"March 31, 2025",23,Active,3,"March 30, 2025",Delayed
C5136,Female,Senior,Islamabad,"February 23, 2025",O9136,"July 22, 2025",Pizza Hut,Sandwich,Chinese,5,"$1,146.52",Cash,26,"December 7, 2024",47,Active,4,"February 5, 2025",Delayed
C4167,Female,Teenager,Peshawar,"March 12, 2024",O8167,"July 22, 2025",Pizza Hut,Pizza,Continental,4,$742.88,Cash,22,"May 21, 2025",208,Active,4,"July 2, 2025",Delayed
C4023,Female,Teenager,Peshawar,"January 30, 2025",O8023,"July 23, 2025",Pizza Hut,Fries,Continental,2,"$1,490.84",Wallet,16,"March 28, 2025",143,Inactive,3,"August 20, 2025",Delayed
C5382,Female,Adult,Islamabad,"June 17, 2024",O9382,"July 25, 2025",Pizza Hut,Pizza,Chinese,3,$906.33,Wallet,43,"November 8, 2024",288,Inactive,2,"November 30, 2024",Cancelled
C3452,Male,Adult,Karachi,"November 22, 2023",O7452,"July 26, 2025",Pizza Hut,Sandwich,Fast Food,5,$363.04,Wallet,12,"September 15, 2024",258,Active,3,"July 16, 2025",Delayed
C6663,Female,Senior,Karachi,"February 10, 2024",O10663,"July 26, 2025",Pizza Hut,Pizza,Dessert,1,$277.44,Wallet,17,"April 4, 2025",381,Active,4,"June 24, 2025",Delivered
C2083,Other,Teenager,Karachi,"August 11, 2024",O6083,"July 28, 2025",Pizza Hut,Pizza,Italian,4,"$1,375.05",Card,48,"October 9, 2024",310,Inactive,3,"March 7, 2025",Delivered
C3611,Other,Senior,Karachi,"May 2, 2024",O7611,"July 28, 2025",Pizza Hut,Sandwich,Italian,1,$748.07,Cash,40,"May 20, 2025",31,Active,4,"September 10, 2024",Cancelled
C4302,Other,Adult,Karachi,"August 8, 2025",O8302,"July 28, 2025",Pizza Hut,Fries,Italian,5,"$1,156.25",Cash,15,"August 23, 2024",359,Inactive,5,"April 13, 2025",Cancelled
C6012,Other,Adult,Multan,"September 10, 2024",O10012,"July 29, 2025",Pizza Hut,Sandwich,Continental,5,"$1,085.51",Wallet,6,"July 25, 2025",386,Inactive,1,"June 9, 2025",Delivered
C6223,Female,Senior,Multan,"June 4, 2024",O10223,"July 29, 2025",Pizza Hut,Pizza,Dessert,2,$238.76,Card,25,"May 16, 2025",435,Inactive,2,"March 8, 2025",Delayed
C5189,Other,Teenager,Peshawar,"January 18, 2025",O9189,"July 30, 2025",Pizza Hut,Pasta,Chinese,5,$568.85,Card,25,"January 15, 2025",104,Active,4,"February 10, 2025",Delayed
C1237,Male,Senior,Karachi,"April 23, 2025",O5237,"July 30, 2025",Pizza Hut,Pizza,Dessert,4,"$1,015.84",Cash,32,"May 17, 2025",460,Inactive,4,"December 18, 2024",Cancelled
C6710,Female,Adult,Lahore,"June 11, 2024",O10710,"August 3, 2025",Pizza Hut,Fries,Fast Food,4,$117.28,Card,47,"June 3, 2025",60,Active,2,"February 6, 2025",Cancelled
C5370,Male,Teenager,Islamabad,"December 21, 2023",O9370,"August 3, 2025",Pizza Hut,Burger,Dessert,3,$311.23,Cash,37,"October 30, 2024",230,Inactive,2,"April 1, 2025",Delayed
C5594,Female,Teenager,Islamabad,"June 21, 2025",O9594,"August 4, 2025",Pizza Hut,Fries,Continental,1,"$1,297.58",Cash,19,"November 2, 2024",47,Inactive,5,"July 1, 2025",Delivered
C5150,Female,Senior,Lahore,"March 27, 2024",O9150,"August 4, 2025",Pizza Hut,Pasta,Chinese,3,$227.90,Wallet,50,"April 4, 2025",211,Inactive,4,"July 6, 2025",Delayed
C6294,Other,Adult,Multan,"May 27, 2025",O10294,"August 5, 2025",Pizza Hut,Burger,Italian,3,"$1,273.04",Cash,39,"December 27, 2024",70,Active,5,"April 3, 2025",Cancelled
C4357,Female,Teenager,Islamabad,"April 24, 2025",O8357,"August 5, 2025",Pizza Hut,Pizza,Continental,4,"$1,174.80",Cash,26,"July 17, 2025",1,Inactive,1,"May 10, 2025",Cancelled
C1958,Female,Senior,Lahore,"May 11, 2025",O5958,"August 5, 2025",Pizza Hut,Fries,Continental,4,$110.38,Wallet,13,"October 6, 2024",171,Inactive,5,"February 25, 2025",Cancelled
C3964,Other,Teenager,Karachi,"September 21, 2023",O7964,"August 5, 2025",Pizza Hut,Burger,Continental,5,"$1,222.24",Cash,22,"June 17, 2025",146,Inactive,5,"January 21, 2025",Cancelled
C4522,Female,Adult,Islamabad,"April 24, 2025",O8522,"August 6, 2025",Pizza Hut,Burger,Italian,5,"$1,160.99",Cash,8,"March 11, 2025",69,Active,5,"September 3, 2024",Cancelled
C5676,Other,Teenager,Karachi,"July 13, 2025",O9676,"August 6, 2025",Pizza Hut,Sandwich,Chinese,4,$314.88,Wallet,13,"December 2, 2024",54,Inactive,2,"March 27, 2025",Delivered
C6844,Female,Senior,Multan,"December 18, 2023",O10844,"August 6, 2025",Pizza Hut,Pasta,Fast Food,5,$709.31,Wallet,43,"July 20, 2025",327,Active,1,"December 17, 2024",Delivered
C5241,Male,Teenager,Lahore,"September 20, 2024",O9241,"August 7, 2025",Pizza Hut,Pasta,Chinese,2,"$1,121.22",Card,44,"August 9, 2025",172,Active,1,"May 24, 2025",Delivered
C4397,Other,Teenager,Lahore,"February 8, 2025",O8397,"August 7, 2025",Pizza Hut,Burger,Continental,4,$732.45,Card,23,"August 13, 2025",500,Inactive,1,"March 27, 2025",Delayed
C3104,Female,Adult,Multan,"January 20, 2024",O7104,"August 7, 2025",Pizza Hut,Fries,Continental,5,$432.64,Wallet,28,"April 29, 2025",115,Active,1,"June 11, 2025",Delivered
C5310,Female,Teenager,Islamabad,"August 8, 2024",O9310,"August 7, 2025",Pizza Hut,Sandwich,Dessert,5,$877.87,Wallet,28,"March 31, 2025",357,Active,2,"March 4, 2025",Delivered
C3752,Male,Adult,Multan,"January 23, 2024",O7752,"August 7, 2025",Pizza Hut,Pizza,Chinese,4,"$1,319.47",Card,38,"November 26, 2024",383,Inactive,3,"January 6, 2025",Delayed
C4858,Female,Senior,Karachi,"March 17, 2025",O8858,"August 7, 2025",Pizza Hut,Pizza,Continental,3,"$1,308.54",Cash,16,"May 18, 2025",361,Inactive,2,"October 9, 2024",Cancelled
C6473,Other,Teenager,Peshawar,"February 4, 2024",O10473,"August 8, 2025",Pizza Hut,Fries,Dessert,4,"$1,099.84",Wallet,47,"April 16, 2025",383,Inactive,2,"September 8, 2024",Delayed
C5670,Other,Adult,Islamabad,"October 26, 2024",O9670,"August 8, 2025",Pizza Hut,Pasta,Continental,4,$473.35,Wallet,9,"August 20, 2025",404,Inactive,1,"June 23, 2025",Cancelled
C5511,Other,Senior,Islamabad,"September 24, 2024",O9511,"August 9, 2025",Pizza Hut,Pasta,Chinese,1,$951.39,Cash,27,"September 3, 2024",498,Inactive,4,"January 13, 2025",Delayed
C4440,Female,Senior,Islamabad,"October 23, 2023",O8440,"August 10, 2025",Pizza Hut,Burger,Chinese,2,"$1,388.69",Wallet,36,"May 4, 2025",274,Active,4,"August 21, 2024",Delivered
C6430,Other,Senior,Islamabad,"August 18, 2024",O10430,"August 13, 2025",Pizza Hut,Burger,Dessert,1,"$1,163.86",Wallet,37,"February 11, 2025",236,Inactive,1,"March 9, 2025",Delayed
C2151,Other,Adult,Peshawar,"April 16, 2024",O6151,"August 13, 2025",Pizza Hut,Pizza,Italian,3,$769.90,Wallet,5,"January 29, 2025",309,Inactive,4,"December 22, 2024",Delayed
C2802,Female,Adult,Multan,"August 14, 2025",O6802,"August 13, 2025",Pizza Hut,Sandwich,Dessert,1,"$1,112.40",Cash,48,"February 20, 2025",221,Inactive,2,"August 14, 2025",Delivered
C4992,Male,Teenager,Karachi,"May 30, 2025",O8992,"August 14, 2025",Pizza Hut,Pizza,Dessert,1,$188.55,Card,23,"July 22, 2025",247,Inactive,4,"April 14, 2025",Delayed
C3589,Male,Teenager,Karachi,"June 10, 2025",O7589,"August 15, 2025",Pizza Hut,Pasta,Fast Food,4,"$1,011.20",Cash,30,"October 13, 2024",115,Active,5,"July 22, 2025",Delayed
C5195,Male,Adult,Karachi,"October 4, 2024",O9195,"August 17, 2025",Pizza Hut,Pasta,Fast Food,1,"$1,312.96",Card,32,"September 15, 2024",225,Active,3,"August 8, 2025",Delivered
C3252,Male,Teenager,Lahore,"February 1, 2024",O7252,"August 17, 2025",Pizza Hut,Fries,Chinese,1,$104.08,Wallet,22,"August 27, 2024",186,Active,4,"January 9, 2025",Cancelled
C1124,Female,Teenager,Karachi,"December 6, 2023",O5124,"August 17, 2025",Pizza Hut,Fries,Continental,4,$211.41,Card,1,"July 5, 2025",118,Inactive,5,"December 29, 2024",Delayed
C6560,Male,Senior,Peshawar,"July 12, 2024",O10560,"August 18, 2025",Pizza Hut,Burger,Chinese,3,$683.25,Wallet,24,"November 18, 2024",306,Inactive,2,"June 15, 2025",Delivered
C3420,Male,Senior,Multan,"March 6, 2024",O7420,"August 18, 2025",Pizza Hut,Pizza,Chinese,3,$293.30,Card,14,"August 21, 2025",383,Inactive,3,"September 10, 2024",Delayed
C1349,Other,Senior,Multan,"September 6, 2024",O5349,"August 18, 2025",Pizza Hut,Sandwich,Fast Food,1,$837.66,Cash,46,"January 22, 2025",116,Active,2,"March 11, 2025",Delayed
C3043,Female,Adult,Peshawar,"March 3, 2024",O7043,"August 19, 2025",Pizza Hut,Pasta,Chinese,3,"$1,402.34",Wallet,8,"January 29, 2025",355,Inactive,1,"June 5, 2025",Delayed
C3786,Other,Teenager,Islamabad,"February 2, 2025",O7786,"August 19, 2025",Pizza Hut,Fries,Dessert,3,$918.86,Card,39,"September 23, 2024",475,Inactive,5,"March 11, 2025",Delivered
C1650,Female,Teenager,Islamabad,"April 28, 2025",O5650,"August 20, 2025",Pizza Hut,Pizza,Dessert,2,$707.00,Cash,9,"December 8, 2024",335,Active,5,"October 1, 2024",Cancelled
C1156,Other,Senior,Lahore,"September 16, 2024",O5156,"August 20, 2025",Pizza Hut,Burger,Chinese,1,"$1,033.42",Card,12,"August 21, 2024",122,Active,2,"January 24, 2025",Delivered
C4936,Female,Senior,Karachi,"October 11, 2023",O8936,"August 20, 2025",Pizza Hut,Sandwich,Continental,2,"$1,137.66",Cash,19,"December 11, 2024",494,Active,5,"July 28, 2025",Delivered
C1450,Female,Adult,Karachi,"January 15, 2025",O5450,"August 21, 2025",Pizza Hut,Pizza,Chinese,4,$404.82,Wallet,10,"September 22, 2024",148,Active,5,"September 15, 2024",Delayed
C1955,Female,Senior,Peshawar,"September 7, 2024",O5955,"August 21, 2025",Pizza Hut,Fries,Fast Food,1,"$1,318.02",Card,39,"January 29, 2025",106,Inactive,2,"November 12, 2024",Delayed
C3236,Female,Senior,Peshawar,"July 18, 2025",O7236,"August 21, 2025",Pizza Hut,Pasta,Continental,5,"$1,168.73",Card,49,"November 12, 2024",141,Inactive,1,"October 12, 2024",Delayed
C2476,Male,Teenager,Peshawar,"February 23, 2025",O6476,"August 22, 2025",Pizza Hut,Pizza,Fast Food,3,"$1,378.12",Card,15,"September 10, 2024",273,Inactive,1,"February 15, 2025",Delayed
C5777,Female,Senior,Peshawar,"February 11, 2024",O9777,"August 22, 2025",Pizza Hut,Pasta,Fast Food,1,"$1,103.73",Wallet,43,"August 21, 2025",211,Inactive,1,"September 4, 2024",Delivered
C6849,Male,Adult,Multan,"November 25, 2024",O10849,"August 22, 2025",Pizza Hut,Burger,Italian,4,$875.71,Cash,28,"November 29, 2024",166,Active,5,"December 30, 2024",Cancelled
C1694,Female,Senior,Peshawar,"September 5, 2023",O5694,"August 23, 2023",Subway,Pizza,Dessert,4,$231.30,Card,27,"July 24, 2025",45,Inactive,2,"June 29, 2025",Delayed
C5535,Male,Adult,Lahore,"July 30, 2025",O9535,"August 24, 2023",Subway,Sandwich,Continental,2,$645.52,Cash,32,"April 8, 2025",133,Active,4,"December 5, 2024",Delayed
C4071,Male,Senior,Islamabad,"December 27, 2024",O8071,"August 24, 2023",Subway,Pizza,Italian,1,$465.75,Card,29,"December 26, 2024",394,Active,4,"April 16, 2025",Cancelled
C5681,Other,Adult,Islamabad,"November 25, 2024",O9681,"August 25, 2023",Subway,Pizza,Continental,1,"$1,285.18",Cash,10,"April 9, 2025",196,Inactive,2,"June 10, 2025",Delayed
C6144,Other,Teenager,Peshawar,"August 5, 2024",O10144,"August 25, 2023",Subway,Pasta,Fast Food,2,$991.17,Wallet,6,"April 22, 2025",101,Active,2,"March 27, 2025",Cancelled
C5092,Female,Adult,Lahore,"October 5, 2023",O9092,"August 25, 2023",Subway,Pasta,Chinese,1,"$1,485.16",Card,46,"April 24, 2025",171,Inactive,3,"August 5, 2025",Delayed
C2747,Female,Adult,Lahore,"August 30, 2024",O6747,"August 25, 2023",Subway,Sandwich,Italian,2,$802.12,Wallet,22,"September 15, 2024",32,Inactive,4,"June 11, 2025",Cancelled
C5444,Other,Teenager,Peshawar,"July 2, 2025",O9444,"August 26, 2023",Subway,Pasta,Chinese,3,"$1,052.17",Cash,12,"April 21, 2025",14,Inactive,3,"February 8, 2025",Delayed
C4748,Other,Adult,Peshawar,"March 10, 2024",O8748,"August 26, 2023",Subway,Sandwich,Italian,5,$909.48,Wallet,3,"July 28, 2025",224,Inactive,3,"May 25, 2025",Cancelled
C1614,Other,Adult,Lahore,"December 31, 2023",O5614,"August 26, 2023",Subway,Pizza,Italian,1,$956.03,Card,39,"April 19, 2025",167,Inactive,5,"January 4, 2025",Delivered
C3152,Other,Teenager,Multan,"February 26, 2024",O7152,"August 27, 2023",Subway,Burger,Chinese,3,$768.49,Wallet,40,"December 23, 2024",495,Inactive,5,"January 6, 2025",Delivered
C3588,Other,Teenager,Lahore,"January 7, 2024",O7588,"August 27, 2023",Subway,Burger,Continental,1,$364.91,Card,1,"May 6, 2025",98,Active,5,"August 18, 2025",Delayed
C4046,Other,Adult,Karachi,"November 10, 2024",O8046,"August 27, 2023",Subway,Sandwich,Continental,4,"$1,226.08",Cash,32,"February 6, 2025",372,Active,4,"June 18, 2025",Delivered
C6194,Female,Adult,Lahore,"October 9, 2023",O10194,"August 28, 2023",Subway,Fries,Continental,3,"$1,120.65",Card,46,"December 2, 2024",453,Active,4,"August 19, 2025",Cancelled
C5845,Other,Senior,Multan,"November 7, 2024",O9845,"August 28, 2023",Subway,Sandwich,Fast Food,3,"$1,056.20",Card,26,"October 14, 2024",116,Active,5,"February 16, 2025",Cancelled
C6818,Male,Adult,Islamabad,"October 22, 2024",O10818,"August 28, 2023",Subway,Pasta,Chinese,2,$118.82,Card,12,"May 10, 2025",87,Active,1,"September 14, 2024",Cancelled
C2727,Other,Senior,Karachi,"November 27, 2024",O6727,"August 30, 2023",Subway,Pizza,Continental,1,"$1,416.38",Wallet,27,"November 5, 2024",25,Inactive,3,"June 28, 2025",Cancelled
C4554,Other,Teenager,Lahore,"June 20, 2024",O8554,"August 31, 2023",Subway,Sandwich,Continental,5,$575.25,Card,8,"April 15, 2025",168,Active,1,"May 6, 2025",Cancelled
